Date,Region,Confirmed_Cases,Active_Cases,Cured/Discharged,Death
03-05-2020,Uttar Pradesh,2487,1755,689,43
04-05-2020,Uttar Pradesh,2645,1848,754,43
05-05-2020,Uttar Pradesh,2766,1914,802,50
06-05-2020,Uttar Pradesh,2880,1837,987,56
07-05-2020,Uttar Pradesh,2998,1808,1130,60
08-05-2020,Uttar Pradesh,3071,1759,1250,62
09-05-2020,Uttar Pradesh,3214,1761,1387,66
10-05-2020,Uttar Pradesh,3373,1800,1499,74
11-05-2020,Uttar Pradesh,3467,1740,1653,74
12-05-2020,Uttar Pradesh,3573,1735,1758,80
13-05-2020,Uttar Pradesh,3664,1709,1873,82
14-05-2020,Uttar Pradesh,3729,1744,1902,83
15-05-2020,Uttar Pradesh,3902,1742,2072,88
16-05-2020,Uttar Pradesh,4057,1797,2165,95
17-05-2020,Uttar Pradesh,4258,1713,2441,104
18-05-2020,Uttar Pradesh,4259,1714,2441,104
19-05-2020,Uttar Pradesh,4605,1704,2783,118
20-05-2020,Uttar Pradesh,4926,1885,2918,123
21-05-2020,Uttar Pradesh,5175,1982,3066,127
22-05-2020,Uttar Pradesh,5515,2173,3204,138
23-05-2020,Uttar Pradesh,5735,2345,3238,152
24-05-2020,Uttar Pradesh,6017,2456,3406,155
25-05-2020,Uttar Pradesh,6268,2569,3538,161
26-05-2020,Uttar Pradesh,6532,2786,3581,165
27-05-2020,Uttar Pradesh,6548,2680,3698,170
28-05-2020,Uttar Pradesh,6991,2818,3991,182
29-05-2020,Uttar Pradesh,7170,2758,4215,197
30-05-2020,Uttar Pradesh,7284,2842,4244,198
31-05-2020,Uttar Pradesh,7445,2834,4410,201
01-06-2020,Uttar Pradesh,7823,2901,4709,213
02-06-2020,Uttar Pradesh,8075,3015,4843,217
03-06-2020,Uttar Pradesh,8361,3109,5030,222
04-06-2020,Uttar Pradesh,8729,3324,5176,229
05-06-2020,Uttar Pradesh,9237,3553,5439,245
06-06-2020,Uttar Pradesh,9733,3828,5648,257
07-06-2020,Uttar Pradesh,9733,3828,5648,257
08-06-2020,Uttar Pradesh,10536,4076,6185,275
09-06-2020,Uttar Pradesh,10947,4320,6344,283
10-06-2020,Uttar Pradesh,11335,4365,6669,301
11-06-2020,Uttar Pradesh,11610,4418,6871,321
12-06-2020,Uttar Pradesh,12088,4451,7292,345
13-06-2020,Uttar Pradesh,12616,4642,7609,365
14-06-2020,Uttar Pradesh,13118,4858,7875,385
15-06-2020,Uttar Pradesh,13615,4948,8268,399
16-06-2020,Uttar Pradesh,13615,4948,8268,399
17-06-2020,Uttar Pradesh,14091,5064,8610,417
18-06-2020,Uttar Pradesh,14598,5259,8904,435
19-06-2020,Uttar Pradesh,15181,5477,9239,465
20-06-2020,Uttar Pradesh,15785,5659,9638,488
21-06-2020,Uttar Pradesh,16594,6092,9995,507
22-06-2020,Uttar Pradesh,17731,6186,10995,550
23-06-2020,Uttar Pradesh,18322,6152,11601,569
24-06-2020,Uttar Pradesh,18893,6189,12116,588
25-06-2020,Uttar Pradesh,19557,6375,12586,596
26-06-2020,Uttar Pradesh,20193,6463,13119,611
27-06-2020,Uttar Pradesh,20943,6730,13583,630
28-06-2020,Uttar Pradesh,21549,6685,14215,649
29-06-2020,Uttar Pradesh,22147,6679,14808,660
30-06-2020,Uttar Pradesh,22828,6650,15506,672
01-07-2020,Uttar Pradesh,23492,6711,16084,697
02-07-2020,Uttar Pradesh,24056,6709,16629,718
03-07-2020,Uttar Pradesh,24825,6869,17221,735
04-07-2020,Uttar Pradesh,25797,7451,17597,749
05-07-2020,Uttar Pradesh,26554,7627,18154,773
06-07-2020,Uttar Pradesh,27707,8161,18761,785
07-07-2020,Uttar Pradesh,28636,8718,19109,809
08-07-2020,Uttar Pradesh,29968,9514,19627,827
09-07-2020,Uttar Pradesh,31156,9980,20331,845
10-07-2020,Uttar Pradesh,32362,10373,21127,862
11-07-2020,Uttar Pradesh,33700,11024,21787,889
12-07-2020,Uttar Pradesh,35092,11490,22689,913
13-07-2020,Uttar Pradesh,36476,12208,23334,934
14-07-2020,Uttar Pradesh,38130,12972,24203,955
15-07-2020,Uttar Pradesh,39724,13758,24983,983
16-07-2020,Uttar Pradesh,41383,14628,25743,1012
17-07-2020,Uttar Pradesh,43441,15720,26675,1046
18-07-2020,Uttar Pradesh,45163,16445,27634,1084
19-07-2020,Uttar Pradesh,47036,17264,28664,1108
20-07-2020,Uttar Pradesh,49247,18256,29845,1146
21-07-2020,Uttar Pradesh,51160,19137,30831,1192
22-07-2020,Uttar Pradesh,53288,20204,31855,1229
23-07-2020,Uttar Pradesh,55588,20825,33500,1263
24-07-2020,Uttar Pradesh,58104,21012,35803,1289
25-07-2020,Uttar Pradesh,60771,21711,37712,1348
26-07-2020,Uttar Pradesh,63742,22452,39903,1387
27-07-2020,Uttar Pradesh,66988,23921,41641,1426
28-07-2020,Uttar Pradesh,70493,26204,42833,1456
29-07-2020,Uttar Pradesh,73951,27934,44520,1497
30-07-2020,Uttar Pradesh,77334,29997,45807,1530
31-07-2020,Uttar Pradesh,81039,32649,46803,1587
01-08-2020,Uttar Pradesh,85461,34968,48863,1630
02-08-2020,Uttar Pradesh,89048,36037,51334,1677
03-08-2020,Uttar Pradesh,92921,38023,53168,1730
04-08-2020,Uttar Pradesh,97362,40191,55393,1778
05-08-2020,Uttar Pradesh,100310,41222,57271,1817
06-08-2020,Uttar Pradesh,104388,41973,60558,1857
07-08-2020,Uttar Pradesh,108974,43654,63402,1918
08-08-2020,Uttar Pradesh,113378,44563,66834,1981
09-08-2020,Uttar Pradesh,118038,46177,69833,2028
10-08-2020,Uttar Pradesh,122609,47890,72650,2069
11-08-2020,Uttar Pradesh,126722,47878,76724,2120
12-08-2020,Uttar Pradesh,131763,48998,80589,2176
13-08-2020,Uttar Pradesh,136238,49347,84661,2230
14-08-2020,Uttar Pradesh,140775,49709,88786,2280
15-08-2020,Uttar Pradesh,145287,50426,92526,2335
16-08-2020,Uttar Pradesh,150061,51437,96231,2393
17-08-2020,Uttar Pradesh,154418,51537,100432,2449
18-08-2020,Uttar Pradesh,158216,50893,104808,2515
19-08-2020,Uttar Pradesh,162434,50242,109607,2585
20-08-2020,Uttar Pradesh,167510,49645,115227,2638
21-08-2020,Uttar Pradesh,172334,48511,121090,2733
22-08-2020,Uttar Pradesh,177239,47785,126657,2797
23-08-2020,Uttar Pradesh,182453,48291,131295,2867
24-08-2020,Uttar Pradesh,187781,49242,135613,2926
25-08-2020,Uttar Pradesh,192382,49288,140107,2987
26-08-2020,Uttar Pradesh,197388,49575,144754,3059
27-08-2020,Uttar Pradesh,203028,51317,148562,3149
28-08-2020,Uttar Pradesh,208419,52309,152893,3217
29-08-2020,Uttar Pradesh,213824,52651,157879,3294
30-08-2020,Uttar Pradesh,219457,53360,162741,3356
31-08-2020,Uttar Pradesh,225632,54666,167543,3423
01-09-2020,Uttar Pradesh,230414,54788,172140,3486
02-09-2020,Uttar Pradesh,235757,55538,176677,3542
03-09-2020,Uttar Pradesh,241439,56459,181364,3616
04-09-2020,Uttar Pradesh,247101,57598,185812,3691
05-09-2020,Uttar Pradesh,253175,58595,190818,3762
06-09-2020,Uttar Pradesh,259765,59963,195959,3843
07-09-2020,Uttar Pradesh,266283,61625,200738,3920
08-09-2020,Uttar Pradesh,271851,62144,205731,3976
09-09-2020,Uttar Pradesh,278473,63256,211170,4047
10-09-2020,Uttar Pradesh,285041,64028,216901,4112
11-09-2020,Uttar Pradesh,292029,66317,221506,4206
12-09-2020,Uttar Pradesh,299045,67321,227442,4282
13-09-2020,Uttar Pradesh,305831,67955,233527,4349
14-09-2020,Uttar Pradesh,312036,68122,239485,4429
15-09-2020,Uttar Pradesh,317195,67287,245417,4491
16-09-2020,Uttar Pradesh,324036,67335,252097,4604
17-09-2020,Uttar Pradesh,330265,67002,258573,4690
18-09-2020,Uttar Pradesh,336294,68235,263288,4771
19-09-2020,Uttar Pradesh,342788,67825,270094,4869
20-09-2020,Uttar Pradesh,348517,66874,276690,4953
21-09-2020,Uttar Pradesh,354275,65954,283274,5047
22-09-2020,Uttar Pradesh,358893,64164,289594,5135
23-09-2020,Uttar Pradesh,364543,63148,296183,5212
24-09-2020,Uttar Pradesh,369686,61698,302689,5299
25-09-2020,Uttar Pradesh,374277,61300,307611,5366
26-09-2020,Uttar Pradesh,378533,59397,313686,5450
27-09-2020,Uttar Pradesh,382835,57086,320232,5517
28-09-2020,Uttar Pradesh,387085,55603,325888,5594
29-09-2020,Uttar Pradesh,390875,53953,331270,5652
30-09-2020,Uttar Pradesh,394856,52160,336981,5715
01-10-2020,Uttar Pradesh,399082,50883,342415,5784
02-10-2020,Uttar Pradesh,403101,50378,346859,5864
03-10-2020,Uttar Pradesh,406995,49112,351966,5917
04-10-2020,Uttar Pradesh,410626,47823,356826,5977
05-10-2020,Uttar Pradesh,414466,46385,362052,6029
06-10-2020,Uttar Pradesh,417437,45024,366321,6092
07-10-2020,Uttar Pradesh,420937,44031,370753,6153
08-10-2020,Uttar Pradesh,424326,43154,374972,6200
09-10-2020,Uttar Pradesh,427459,42552,378662,6245
10-10-2020,Uttar Pradesh,430666,41287,383086,6293
11-10-2020,Uttar Pradesh,433712,40210,387149,6353
12-10-2020,Uttar Pradesh,436979,40019,390566,6394
13-10-2020,Uttar Pradesh,439161,38815,393908,6438
14-10-2020,Uttar Pradesh,442118,38082,397570,6466
15-10-2020,Uttar Pradesh,444711,36898,401306,6507
16-10-2020,Uttar Pradesh,447383,36295,404545,6543
17-10-2020,Uttar Pradesh,449935,35263,408083,6589
18-10-2020,Uttar Pradesh,452660,34420,411611,6629
19-10-2020,Uttar Pradesh,455146,32896,415592,6658
20-10-2020,Uttar Pradesh,456865,31495,418685,6685
21-10-2020,Uttar Pradesh,459154,30416,422024,6714
22-10-2020,Uttar Pradesh,461475,29364,425356,6755
23-10-2020,Uttar Pradesh,463858,29131,427937,6790
24-10-2020,Uttar Pradesh,466060,28268,430962,6830
25-10-2020,Uttar Pradesh,468238,27681,433703,6854
26-10-2020,Uttar Pradesh,470270,27317,436071,6882
27-10-2020,Uttar Pradesh,472077,26652,438521,6904
28-10-2020,Uttar Pradesh,474054,26267,440847,6940
29-10-2020,Uttar Pradesh,476034,25487,443589,6958
30-10-2020,Uttar Pradesh,477895,24858,446054,6983
31-10-2020,Uttar Pradesh,480082,24431,448644,7007
01-11-2020,Uttar Pradesh,481863,23768,451070,7025
02-11-2020,Uttar Pradesh,483832,23323,453458,7051
03-11-2020,Uttar Pradesh,485609,23035,455498,7076
04-11-2020,Uttar Pradesh,487335,22538,457708,7089
05-11-2020,Uttar Pradesh,489502,22676,459722,7104
06-11-2020,Uttar Pradesh,491354,23150,461073,7131
07-11-2020,Uttar Pradesh,493527,23132,463240,7155
08-11-2020,Uttar Pradesh,495421,22991,465250,7180
09-11-2020,Uttar Pradesh,497563,23249,467108,7206
10-11-2020,Uttar Pradesh,499199,22965,469003,7231
11-11-2020,Uttar Pradesh,501311,22846,471204,7261
12-11-2020,Uttar Pradesh,503159,22562,473316,7281
13-11-2020,Uttar Pradesh,505426,22949,475175,7302
14-11-2020,Uttar Pradesh,507602,23095,477180,7327
15-11-2020,Uttar Pradesh,509903,23367,479182,7354
16-11-2020,Uttar Pradesh,511304,22967,480965,7372
17-11-2020,Uttar Pradesh,512850,22603,482854,7393
18-11-2020,Uttar Pradesh,514270,22166,484692,7412
19-11-2020,Uttar Pradesh,516616,21954,487221,7441
20-11-2020,Uttar Pradesh,519148,22757,488911,7480
21-11-2020,Uttar Pradesh,521988,23357,491131,7500
22-11-2020,Uttar Pradesh,524223,23471,493228,7524
23-11-2020,Uttar Pradesh,526780,23806,495415,7559
24-11-2020,Uttar Pradesh,528833,23776,497475,7582
25-11-2020,Uttar Pradesh,531050,23928,499507,7615
26-11-2020,Uttar Pradesh,533355,24876,500835,7644
27-11-2020,Uttar Pradesh,535449,25422,502353,7674
28-11-2020,Uttar Pradesh,537747,25639,504411,7697
29-11-2020,Uttar Pradesh,539899,25243,506938,7718
30-11-2020,Uttar Pradesh,541873,24575,509556,7742
01-12-2020,Uttar Pradesh,543888,24099,512028,7761
02-12-2020,Uttar Pradesh,545545,23670,514087,7788
03-12-2020,Uttar Pradesh,547308,22797,516694,7817
04-12-2020,Uttar Pradesh,549228,22990,518390,7848
05-12-2020,Uttar Pradesh,551179,22665,520637,7877
06-12-2020,Uttar Pradesh,553012,22245,522867,7900
07-12-2020,Uttar Pradesh,554944,22160,524860,7924
08-12-2020,Uttar Pradesh,556397,21732,526721,7944
09-12-2020,Uttar Pradesh,558173,21374,528832,7967
10-12-2020,Uttar Pradesh,559499,20658,530854,7987
11-12-2020,Uttar Pradesh,561161,20801,532349,8011
12-12-2020,Uttar Pradesh,562722,20473,534224,8025
13-12-2020,Uttar Pradesh,564132,20091,535985,8056
14-12-2020,Uttar Pradesh,565556,19729,537755,8072
15-12-2020,Uttar Pradesh,566728,18918,539727,8083
17-12-2020,Uttar Pradesh,569263,17801,543344,8118
18-12-2020,Uttar Pradesh,570789,18150,544503,8136
19-12-2020,Uttar Pradesh,572196,17955,546087,8154
20-12-2020,Uttar Pradesh,573401,17593,547631,8177
21-12-2020,Uttar Pradesh,574631,17245,549190,8196
22-12-2020,Uttar Pradesh,575621,16822,550587,8212
23-12-2020,Uttar Pradesh,576832,16691,551917,8224
24-12-2020,Uttar Pradesh,577642,16378,553019,8245
25-12-2020,Uttar Pradesh,578568,16099,554202,8267
26-12-2020,Uttar Pradesh,579982,16159,555544,8279
27-12-2020,Uttar Pradesh,581080,15875,556912,8293
28-12-2020,Uttar Pradesh,581980,15371,558303,8306
29-12-2020,Uttar Pradesh,582920,14710,559888,8322
30-12-2020,Uttar Pradesh,583941,14344,561257,8340
31-12-2020,Uttar Pradesh,584966,14155,562459,8352
03-01-2121,Uttar Pradesh,587434,13316,565731,8387
04-01-2121,Uttar Pradesh,588171,12858,566910,8403
05-01-2121,Uttar Pradesh,588882,12505,567964,8413
06-01-2121,Uttar Pradesh,589611,12286,568892,8433
07-01-2121,Uttar Pradesh,590339,11939,569959,8441
08-01-2121,Uttar Pradesh,590844,11787,570605,8452
09-01-2121,Uttar Pradesh,591610,11535,571606,8469
10-01-2121,Uttar Pradesh,592475,11221,572773,8481
11-01-2121,Uttar Pradesh,593171,11134,573542,8495
12-01-2121,Uttar Pradesh,593680,10864,574312,8504
13-01-2121,Uttar Pradesh,594175,10560,575101,8514
14-01-2121,Uttar Pradesh,594641,10132,575980,8529
15-01-2121,Uttar Pradesh,595142,10080,576519,8543
16-01-2121,Uttar Pradesh,595614,9581,577475,8558
17-01-2121,Uttar Pradesh,596137,9162,578405,8570
18-01-2121,Uttar Pradesh,596528,8881,579071,8576
19-01-2021,Uttar Pradesh,596904,8631,579693,8580
16-03-2020,Uttarakhand,1,1,0,0
17-03-2020,Uttarakhand,1,1,0,0
18-03-2020,Uttarakhand,1,1,0,0
19-03-2020,Uttarakhand,1,1,0,0
20-03-2020,Uttarakhand,1,1,0,0
21-03-2020,Uttarakhand,3,3,0,0
22-03-2020,Uttarakhand,3,3,0,0
23-03-2020,Uttarakhand,3,3,0,0
24-03-2020,Uttarakhand,3,3,0,0
25-03-2020,Uttarakhand,4,4,0,0
26-03-2020,Uttarakhand,5,5,0,0
27-03-2020,Uttarakhand,5,5,0,0
28-03-2020,Uttarakhand,5,5,0,0
29-03-2020,Uttarakhand,6,5,1,0
30-03-2020,Uttarakhand,7,5,2,0
31-03-2020,Uttarakhand,7,5,2,0
01-04-2020,Uttarakhand,7,5,2,0
02-04-2020,Uttarakhand,7,5,2,0
03-04-2020,Uttarakhand,10,8,2,0
04-04-2020,Uttarakhand,16,14,2,0
05-04-2020,Uttarakhand,22,20,2,0
06-04-2020,Uttarakhand,26,22,4,0
07-04-2020,Uttarakhand,31,26,5,0
08-04-2020,Uttarakhand,31,26,5,0
09-04-2020,Uttarakhand,33,28,5,0
10-04-2020,Uttarakhand,35,30,5,0
11-04-2020,Uttarakhand,35,30,5,0
12-04-2020,Uttarakhand,35,30,5,0
13-04-2020,Uttarakhand,35,30,5,0
14-04-2020,Uttarakhand,35,30,5,0
15-04-2020,Uttarakhand,37,28,9,0
16-04-2020,Uttarakhand,37,28,9,0
17-04-2020,Uttarakhand,37,28,9,0
18-04-2020,Uttarakhand,40,31,9,0
19-04-2020,Uttarakhand,42,33,9,0
20-04-2020,Uttarakhand,44,33,11,0
21-04-2020,Uttarakhand,46,28,18,0
22-04-2020,Uttarakhand,46,27,19,0
23-04-2020,Uttarakhand,46,23,23,0
24-04-2020,Uttarakhand,47,23,24,0
25-04-2020,Uttarakhand,48,23,25,0
26-04-2020,Uttarakhand,48,22,26,0
27-04-2020,Uttarakhand,50,22,28,0
28-04-2020,Uttarakhand,51,18,33,0
29-04-2020,Uttarakhand,54,21,33,0
30-04-2020,Uttarakhand,55,19,36,0
01-05-2020,Uttarakhand,57,21,36,0
02-05-2020,Uttarakhand,58,22,36,0
03-05-2020,Uttarakhand,59,20,39,0
04-05-2020,Uttarakhand,60,21,39,0
05-05-2020,Uttarakhand,60,20,39,1
06-05-2020,Uttarakhand,61,21,39,1
07-05-2020,Uttarakhand,61,21,39,1
08-05-2020,Uttarakhand,61,21,39,1
09-05-2020,Uttarakhand,63,16,46,1
10-05-2020,Uttarakhand,67,20,46,1
11-05-2020,Uttarakhand,68,21,46,1
12-05-2020,Uttarakhand,68,21,46,1
13-05-2020,Uttarakhand,69,22,46,1
14-05-2020,Uttarakhand,72,25,46,1
15-05-2020,Uttarakhand,78,27,50,1
16-05-2020,Uttarakhand,82,30,51,1
17-05-2020,Uttarakhand,88,36,51,1
18-05-2020,Uttarakhand,92,39,52,1
19-05-2020,Uttarakhand,93,40,52,1
20-05-2020,Uttarakhand,111,58,52,1
21-05-2020,Uttarakhand,122,68,53,1
22-05-2020,Uttarakhand,146,91,54,1
23-05-2020,Uttarakhand,153,96,56,1
24-05-2020,Uttarakhand,244,186,56,2
25-05-2020,Uttarakhand,317,256,58,3
26-05-2020,Uttarakhand,349,288,58,3
27-05-2020,Uttarakhand,401,333,64,4
28-05-2020,Uttarakhand,469,386,79,4
29-05-2020,Uttarakhand,500,417,79,4
30-05-2020,Uttarakhand,716,609,102,5
31-05-2020,Uttarakhand,749,642,102,5
01-06-2020,Uttarakhand,907,800,102,5
02-06-2020,Uttarakhand,958,730,222,6
03-06-2020,Uttarakhand,1043,784,252,7
04-06-2020,Uttarakhand,1085,795,282,8
05-06-2020,Uttarakhand,1153,846,297,10
06-06-2020,Uttarakhand,1215,860,344,11
07-06-2020,Uttarakhand,1303,869,423,11
08-06-2020,Uttarakhand,1355,814,528,13
09-06-2020,Uttarakhand,1411,684,714,13
10-06-2020,Uttarakhand,1537,769,755,13
11-06-2020,Uttarakhand,1562,716,831,15
12-06-2020,Uttarakhand,1643,786,842,15
13-06-2020,Uttarakhand,1724,756,947,21
14-06-2020,Uttarakhand,1785,685,1077,23
15-06-2020,Uttarakhand,1819,684,1111,24
16-06-2020,Uttarakhand,1845,632,1189,24
17-06-2020,Uttarakhand,1942,701,1216,25
18-06-2020,Uttarakhand,2023,743,1254,26
19-06-2020,Uttarakhand,2102,690,1386,26
20-06-2020,Uttarakhand,2177,718,1433,26
21-06-2020,Uttarakhand,2301,824,1450,27
22-06-2020,Uttarakhand,2344,817,1500,27
23-06-2020,Uttarakhand,2402,853,1521,28
24-06-2020,Uttarakhand,2535,903,1602,30
25-06-2020,Uttarakhand,2623,867,1721,35
26-06-2020,Uttarakhand,2691,897,1758,36
27-06-2020,Uttarakhand,2725,866,1822,37
28-06-2020,Uttarakhand,2791,842,1912,37
29-06-2020,Uttarakhand,2823,767,2018,38
30-06-2020,Uttarakhand,2831,681,2111,39
01-07-2020,Uttarakhand,2881,609,2231,41
02-07-2020,Uttarakhand,2947,589,2317,41
03-07-2020,Uttarakhand,2984,537,2405,42
04-07-2020,Uttarakhand,3048,525,2481,42
05-07-2020,Uttarakhand,3093,549,2502,42
06-07-2020,Uttarakhand,3124,558,2524,42
07-07-2020,Uttarakhand,3161,533,2586,42
08-07-2020,Uttarakhand,3230,566,2621,43
09-07-2020,Uttarakhand,3258,562,2650,46
10-07-2020,Uttarakhand,3305,587,2672,46
11-07-2020,Uttarakhand,3373,621,2706,46
12-07-2020,Uttarakhand,3417,653,2718,46
13-07-2020,Uttarakhand,3537,704,2786,47
14-07-2020,Uttarakhand,3608,703,2856,49
15-07-2020,Uttarakhand,3686,769,2867,50
16-07-2020,Uttarakhand,3785,787,2948,50
17-07-2020,Uttarakhand,3982,937,2995,50
18-07-2020,Uttarakhand,4102,1030,3021,51
19-07-2020,Uttarakhand,4276,1143,3081,52
20-07-2020,Uttarakhand,4515,1347,3116,52
21-07-2020,Uttarakhand,4642,1375,3212,55
22-07-2020,Uttarakhand,4849,1497,3297,55
23-07-2020,Uttarakhand,5300,1894,3349,57
24-07-2020,Uttarakhand,5445,1986,3399,60
25-07-2020,Uttarakhand,5445,1986,3399,60
26-07-2020,Uttarakhand,5961,2403,3495,63
27-07-2020,Uttarakhand,6104,2475,3566,63
28-07-2020,Uttarakhand,6328,2587,3675,66
29-07-2020,Uttarakhand,6587,2797,3720,70
30-07-2020,Uttarakhand,6866,2983,3811,72
31-07-2020,Uttarakhand,7065,2993,3996,76
01-08-2020,Uttarakhand,7183,2935,4168,80
02-08-2020,Uttarakhand,7447,3034,4330,83
03-08-2020,Uttarakhand,7593,3070,4437,86
04-08-2020,Uttarakhand,7800,3172,4538,90
05-08-2020,Uttarakhand,8008,3066,4847,95
06-08-2020,Uttarakhand,8254,2923,5233,98
07-08-2020,Uttarakhand,8552,3027,5427,98
08-08-2020,Uttarakhand,8901,3058,5731,112
09-08-2020,Uttarakhand,9402,3322,5963,117
10-08-2020,Uttarakhand,9632,3373,6134,125
11-08-2020,Uttarakhand,10021,3586,6301,134
12-08-2020,Uttarakhand,10432,3826,6470,136
13-08-2020,Uttarakhand,10886,4059,6687,140
14-08-2020,Uttarakhand,11302,4145,7014,143
15-08-2020,Uttarakhand,11615,3966,7502,147
16-08-2020,Uttarakhand,11940,4041,7748,151
17-08-2020,Uttarakhand,12175,3923,8100,152
18-08-2020,Uttarakhand,12493,3850,8485,158
19-08-2020,Uttarakhand,12961,4073,8724,164
20-08-2020,Uttarakhand,13225,3915,9132,178
21-08-2020,Uttarakhand,13636,4016,9433,187
22-08-2020,Uttarakhand,14083,4215,9676,192
23-08-2020,Uttarakhand,14566,4350,10021,195
24-08-2020,Uttarakhand,15124,4444,10480,200
25-08-2020,Uttarakhand,15529,4410,10912,207
26-08-2020,Uttarakhand,16014,4600,11201,213
27-08-2020,Uttarakhand,16549,4806,11524,219
28-08-2020,Uttarakhand,17277,5274,11775,228
29-08-2020,Uttarakhand,17865,5502,12124,239
30-08-2020,Uttarakhand,18571,5735,12586,250
31-08-2020,Uttarakhand,19235,5912,13066,257
01-09-2020,Uttarakhand,19827,5908,13650,269
02-09-2020,Uttarakhand,20398,6042,14076,280
03-09-2020,Uttarakhand,21234,6442,14501,291
04-09-2020,Uttarakhand,22180,6871,15009,300
05-09-2020,Uttarakhand,23011,7188,15511,312
06-09-2020,Uttarakhand,23961,7575,16056,330
07-09-2020,Uttarakhand,24629,7640,16648,341
08-09-2020,Uttarakhand,25436,7965,17123,348
09-09-2020,Uttarakhand,26094,8261,17473,360
10-09-2020,Uttarakhand,27211,8577,18262,372
11-09-2020,Uttarakhand,28266,9106,18783,377
12-09-2020,Uttarakhand,29221,9405,19428,388
13-09-2020,Uttarakhand,30336,9781,20153,402
14-09-2020,Uttarakhand,31973,10519,21040,414
15-09-2020,Uttarakhand,33016,10374,22213,429
16-09-2020,Uttarakhand,34407,10739,23230,438
17-09-2020,Uttarakhand,35947,11068,24432,447
18-09-2020,Uttarakhand,37139,11714,24965,460
19-09-2020,Uttarakhand,38007,11293,26250,464
20-09-2020,Uttarakhand,40085,12465,27142,478
21-09-2020,Uttarakhand,40963,12455,28017,491
22-09-2020,Uttarakhand,41777,12075,29201,501
23-09-2020,Uttarakhand,42651,11831,30308,512
24-09-2020,Uttarakhand,43720,11867,31324,529
25-09-2020,Uttarakhand,44404,11507,32355,542
26-09-2020,Uttarakhand,45332,10934,33843,555
27-09-2020,Uttarakhand,46281,10856,34859,566
28-09-2020,Uttarakhand,47045,10799,35672,574
29-09-2020,Uttarakhand,47502,10066,36856,580
30-09-2020,Uttarakhand,47995,9122,38282,591
01-10-2020,Uttarakhand,49000,9111,39278,611
02-10-2020,Uttarakhand,49248,8544,40079,625
03-10-2020,Uttarakhand,49559,8504,40419,636
04-10-2020,Uttarakhand,50062,8076,41338,648
05-10-2020,Uttarakhand,51481,9089,41740,652
06-10-2020,Uttarakhand,51991,8701,42621,669
07-10-2020,Uttarakhand,52329,8414,43238,677
08-10-2020,Uttarakhand,52959,8367,43904,688
09-10-2020,Uttarakhand,53359,7849,44808,702
10-10-2020,Uttarakhand,54063,7289,46058,716
11-10-2020,Uttarakhand,54525,7321,46470,734
12-10-2020,Uttarakhand,55051,7373,46931,747
13-10-2020,Uttarakhand,55347,6976,47609,762
14-10-2020,Uttarakhand,55641,6576,48283,782
15-10-2020,Uttarakhand,56070,6145,49129,796
16-10-2020,Uttarakhand,56493,5682,49997,814
17-10-2020,Uttarakhand,57042,5692,50521,829
18-10-2020,Uttarakhand,57648,5538,51186,924
19-10-2020,Uttarakhand,58024,5728,51369,927
20-10-2020,Uttarakhand,58360,5527,51900,933
21-10-2020,Uttarakhand,58601,5364,52291,946
22-10-2020,Uttarakhand,59106,5085,53061,960
23-10-2020,Uttarakhand,59508,4897,53643,968
24-10-2020,Uttarakhand,59796,4656,54161,979
25-10-2020,Uttarakhand,60155,4542,54629,984
26-10-2020,Uttarakhand,60376,4425,54958,993
27-10-2020,Uttarakhand,60744,4080,55663,1001
28-10-2020,Uttarakhand,60957,3865,56085,1007
29-10-2020,Uttarakhand,61261,3696,56556,1009
30-10-2020,Uttarakhand,61566,3545,57012,1009
31-10-2020,Uttarakhand,61915,3634,57270,1011
01-11-2020,Uttarakhand,62328,3883,57422,1023
02-11-2020,Uttarakhand,62550,3914,57609,1027
03-11-2020,Uttarakhand,62881,3802,58050,1029
04-11-2020,Uttarakhand,63197,3705,58459,1033
05-11-2020,Uttarakhand,63585,3818,58729,1038
06-11-2020,Uttarakhand,64065,3680,59338,1047
07-11-2020,Uttarakhand,64538,3736,59746,1056
08-11-2020,Uttarakhand,65036,3890,60083,1063
09-11-2020,Uttarakhand,65279,3972,60242,1065
10-11-2020,Uttarakhand,65677,4149,60453,1075
11-11-2020,Uttarakhand,66005,3955,60970,1080
12-11-2020,Uttarakhand,66788,4251,61451,1086
13-11-2020,Uttarakhand,67239,4156,61990,1093
14-11-2020,Uttarakhand,67706,4307,62302,1097
15-11-2020,Uttarakhand,68002,4417,62483,1102
16-11-2020,Uttarakhand,68215,4565,62543,1107
17-11-2020,Uttarakhand,68458,4184,63158,1116
18-11-2020,Uttarakhand,68887,4165,63603,1119
19-11-2020,Uttarakhand,69307,4147,64032,1128
20-11-2020,Uttarakhand,69693,4133,64427,1133
21-11-2020,Uttarakhand,70205,3505,65562,1138
22-11-2020,Uttarakhand,70790,4082,65562,1146
23-11-2020,Uttarakhand,71256,4368,65733,1155
24-11-2020,Uttarakhand,71632,4298,66172,1162
25-11-2020,Uttarakhand,72160,4638,66349,1173
26-11-2020,Uttarakhand,72642,4658,66799,1185
27-11-2020,Uttarakhand,72997,4682,67119,1196
28-11-2020,Uttarakhand,73527,4812,67514,1201
29-11-2020,Uttarakhand,73951,4876,67861,1214
30-11-2020,Uttarakhand,74340,4970,68148,1222
01-12-2020,Uttarakhand,74795,5059,68505,1231
